code_region;region;departement;rang_vaccinal;date_debut_semaine;nb
84;ARA;1;1;18/01/2021;1694
84;ARA;1;1;25/01/2021;2014
84;ARA;1;2;25/01/2021;119
84;ARA;1;1;01/02/2021;2017
84;ARA;1;2;01/02/2021;1269
84;ARA;1;1;08/02/2021;2146
84;ARA;1;2;08/02/2021;1790
84;ARA;1;1;15/02/2021;2111
84;ARA;1;2;15/02/2021;1199
84;ARA;1;1;22/02/2021;2089
84;ARA;1;2;22/02/2021;2238
84;ARA;1;1;01/03/2021;2588
84;ARA;1;2;01/03/2021;1986
84;ARA;1;1;08/03/2021;3276
84;ARA;1;2;08/03/2021;2200
84;ARA;1;1;15/03/2021;5234
84;ARA;1;2;15/03/2021;1950
84;ARA;1;1;22/03/2021;6458
84;ARA;1;2;22/03/2021;1853
84;ARA;1;1;29/03/2021;6700
84;ARA;1;2;29/03/2021;2607
84;ARA;1;1;05/04/2021;9060
84;ARA;1;2;05/04/2021;3476
84;ARA;1;1;12/04/2021;4415
84;ARA;1;2;12/04/2021;6295
84;ARA;1;1;19/04/2021;1901
84;ARA;1;2;19/04/2021;6302
84;ARA;1;1;26/04/2021;1196
84;ARA;1;2;26/04/2021;6270
32;HDF;2;1;18/01/2021;3977
32;HDF;2;1;25/01/2021;1036
32;HDF;2;2;25/01/2021;350
32;HDF;2;1;01/02/2021;550
32;HDF;2;2;01/02/2021;1592
32;HDF;2;1;08/02/2021;1790
32;HDF;2;2;08/02/2021;2432
32;HDF;2;1;15/02/2021;2072
32;HDF;2;2;15/02/2021;2762
32;HDF;2;1;22/02/2021;2014
32;HDF;2;2;22/02/2021;915
32;HDF;2;1;01/03/2021;5832
32;HDF;2;2;01/03/2021;604
32;HDF;2;1;08/03/2021;5396
32;HDF;2;2;08/03/2021;1745
32;HDF;2;1;15/03/2021;6711
32;HDF;2;2;15/03/2021;1908
32;HDF;2;1;22/03/2021;6338
32;HDF;2;2;22/03/2021;2148
32;HDF;2;1;29/03/2021;5574
32;HDF;2;2;29/03/2021;5000
32;HDF;2;1;05/04/2021;3492
32;HDF;2;2;05/04/2021;5087
32;HDF;2;1;12/04/2021;1602
32;HDF;2;2;12/04/2021;6800
32;HDF;2;1;19/04/2021;895
32;HDF;2;2;19/04/2021;5118
32;HDF;2;1;26/04/2021;819
32;HDF;2;2;26/04/2021;4573
84;ARA;3;1;18/01/2021;4531
84;ARA;3;2;18/01/2021;3
84;ARA;3;1;25/01/2021;2675
84;ARA;3;2;25/01/2021;82
84;ARA;3;1;01/02/2021;2037
84;ARA;3;2;01/02/2021;624
84;ARA;3;1;08/02/2021;2218
84;ARA;3;2;08/02/2021;773
84;ARA;3;1;15/02/2021;1929
84;ARA;3;2;15/02/2021;4541
84;ARA;3;1;22/02/2021;2164
84;ARA;3;2;22/02/2021;3650
84;ARA;3;1;01/03/2021;3808
84;ARA;3;2;01/03/2021;2542
84;ARA;3;1;08/03/2021;3284
84;ARA;3;2;08/03/2021;2458
84;ARA;3;1;15/03/2021;4626
84;ARA;3;2;15/03/2021;1257
84;ARA;3;1;22/03/2021;5795
84;ARA;3;2;22/03/2021;1767
84;ARA;3;1;29/03/2021;4244
84;ARA;3;2;29/03/2021;3152
84;ARA;3;1;05/04/2021;3931
84;ARA;3;2;05/04/2021;2442
84;ARA;3;1;12/04/2021;862
84;ARA;3;2;12/04/2021;4945
84;ARA;3;1;19/04/2021;183
84;ARA;3;2;19/04/2021;5910
84;ARA;3;1;26/04/2021;181
84;ARA;3;2;26/04/2021;4268
93;PAC;4;1;18/01/2021;1795
93;PAC;4;2;18/01/2021;5
93;PAC;4;1;25/01/2021;1867
93;PAC;4;2;25/01/2021;32
93;PAC;4;1;01/02/2021;1681
93;PAC;4;2;01/02/2021;188
93;PAC;4;1;08/02/2021;1281
93;PAC;4;2;08/02/2021;655
93;PAC;4;1;15/02/2021;158
93;PAC;4;2;15/02/2021;1743
93;PAC;4;1;22/02/2021;74
93;PAC;4;2;22/02/2021;1972
93;PAC;4;1;01/03/2021;856
93;PAC;4;2;01/03/2021;1595
93;PAC;4;1;08/03/2021;1774
93;PAC;4;2;08/03/2021;1219
93;PAC;4;1;15/03/2021;1838
93;PAC;4;2;15/03/2021;80
93;PAC;4;1;22/03/2021;2661
93;PAC;4;2;22/03/2021;98
93;PAC;4;1;29/03/2021;4220
93;PAC;4;2;29/03/2021;325
93;PAC;4;1;05/04/2021;1940
93;PAC;4;2;05/04/2021;1810
93;PAC;4;1;12/04/2021;1831
93;PAC;4;2;12/04/2021;1699
93;PAC;4;1;19/04/2021;417
93;PAC;4;2;19/04/2021;2619
93;PAC;4;1;26/04/2021;43
93;PAC;4;2;26/04/2021;3766
93;PAC;5;1;18/01/2021;977
93;PAC;5;1;25/01/2021;1155
93;PAC;5;2;25/01/2021;55
93;PAC;5;1;01/02/2021;931
93;PAC;5;2;01/02/2021;244
93;PAC;5;1;08/02/2021;501
93;PAC;5;2;08/02/2021;676
93;PAC;5;1;15/02/2021;427
93;PAC;5;2;15/02/2021;760
93;PAC;5;1;22/02/2021;122
93;PAC;5;2;22/02/2021;1071
93;PAC;5;1;01/03/2021;1449
93;PAC;5;2;01/03/2021;862
93;PAC;5;1;08/03/2021;2190
93;PAC;5;2;08/03/2021;508
93;PAC;5;1;15/03/2021;1168
93;PAC;5;2;15/03/2021;442
93;PAC;5;1;22/03/2021;3010
93;PAC;5;2;22/03/2021;121
93;PAC;5;1;29/03/2021;3474
93;PAC;5;2;29/03/2021;998
93;PAC;5;1;05/04/2021;1091
93;PAC;5;2;05/04/2021;1712
93;PAC;5;1;12/04/2021;847
93;PAC;5;2;12/04/2021;1484
93;PAC;5;1;19/04/2021;139
93;PAC;5;2;19/04/2021;2994
93;PAC;5;1;26/04/2021;76
93;PAC;5;2;26/04/2021;3148
93;PAC;6;1;18/01/2021;12230
93;PAC;6;2;18/01/2021;10
93;PAC;6;1;25/01/2021;8649
93;PAC;6;2;25/01/2021;836
93;PAC;6;1;01/02/2021;3911
93;PAC;6;2;01/02/2021;2598
93;PAC;6;1;08/02/2021;935
93;PAC;6;2;08/02/2021;4926
93;PAC;6;1;15/02/2021;2664
93;PAC;6;2;15/02/2021;11454
93;PAC;6;1;22/02/2021;8989
93;PAC;6;2;22/02/2021;8185
93;PAC;6;1;01/03/2021;19969
93;PAC;6;2;01/03/2021;3897
93;PAC;6;1;08/03/2021;23713
93;PAC;6;2;08/03/2021;696
93;PAC;6;1;15/03/2021;14771
93;PAC;6;2;15/03/2021;2015
93;PAC;6;1;22/03/2021;13625
93;PAC;6;2;22/03/2021;6928
93;PAC;6;1;29/03/2021;11459
93;PAC;6;2;29/03/2021;9612
93;PAC;6;1;05/04/2021;5869
93;PAC;6;2;05/04/2021;9192
93;PAC;6;1;12/04/2021;2217
93;PAC;6;2;12/04/2021;9433
93;PAC;6;1;19/04/2021;543
93;PAC;6;2;19/04/2021;9051
93;PAC;6;1;26/04/2021;94
93;PAC;6;2;26/04/2021;9682
84;ARA;7;1;18/01/2021;678
84;ARA;7;2;18/01/2021;1
84;ARA;7;1;25/01/2021;761
84;ARA;7;2;25/01/2021;64
84;ARA;7;1;01/02/2021;1226
84;ARA;7;2;01/02/2021;364
84;ARA;7;1;08/02/2021;1443
84;ARA;7;2;08/02/2021;544
84;ARA;7;1;15/02/2021;1614
84;ARA;7;2;15/02/2021;641
84;ARA;7;1;22/02/2021;2102
84;ARA;7;2;22/02/2021;1128
84;ARA;7;1;01/03/2021;2280
84;ARA;7;2;01/03/2021;1486
84;ARA;7;1;08/03/2021;2856
84;ARA;7;2;08/03/2021;1473
84;ARA;7;1;15/03/2021;4285
84;ARA;7;2;15/03/2021;1476
84;ARA;7;1;22/03/2021;4499
84;ARA;7;2;22/03/2021;1973
84;ARA;7;1;29/03/2021;4759
84;ARA;7;2;29/03/2021;2008
84;ARA;7;1;05/04/2021;4036
84;ARA;7;2;05/04/2021;2552
84;ARA;7;1;12/04/2021;3328
84;ARA;7;2;12/04/2021;4062
84;ARA;7;1;19/04/2021;1996
84;ARA;7;2;19/04/2021;4293
84;ARA;7;1;26/04/2021;1306
84;ARA;7;2;26/04/2021;4300
44;GES;8;1;18/01/2021;1740
44;GES;8;2;18/01/2021;3
44;GES;8;1;25/01/2021;1566
44;GES;8;2;25/01/2021;62
44;GES;8;1;01/02/2021;971
44;GES;8;2;01/02/2021;559
44;GES;8;1;08/02/2021;1305
44;GES;8;2;08/02/2021;1093
44;GES;8;1;15/02/2021;700
44;GES;8;2;15/02/2021;1817
44;GES;8;1;22/02/2021;462
44;GES;8;2;22/02/2021;1952
44;GES;8;1;01/03/2021;2095
44;GES;8;2;01/03/2021;1109
44;GES;8;1;08/03/2021;2444
44;GES;8;2;08/03/2021;1072
44;GES;8;1;15/03/2021;3153
44;GES;8;2;15/03/2021;447
44;GES;8;1;22/03/2021;4185
44;GES;8;2;22/03/2021;321
44;GES;8;1;29/03/2021;3560
44;GES;8;2;29/03/2021;2174
44;GES;8;1;05/04/2021;2320
44;GES;8;2;05/04/2021;2264
44;GES;8;1;12/04/2021;536
44;GES;8;2;12/04/2021;3114
44;GES;8;1;19/04/2021;232
44;GES;8;2;19/04/2021;3995
44;GES;8;1;26/04/2021;1133
44;GES;8;2;26/04/2021;3240
76;OCC;9;1;18/01/2021;1825
76;OCC;9;1;25/01/2021;1226
76;OCC;9;2;25/01/2021;235
76;OCC;9;1;01/02/2021;416
76;OCC;9;2;01/02/2021;808
76;OCC;9;1;08/02/2021;217
76;OCC;9;2;08/02/2021;1260
76;OCC;9;1;15/02/2021;354
76;OCC;9;2;15/02/2021;1339
76;OCC;9;1;22/02/2021;665
76;OCC;9;2;22/02/2021;936
76;OCC;9;1;01/03/2021;1316
76;OCC;9;2;01/03/2021;361
76;OCC;9;1;08/03/2021;1826
76;OCC;9;2;08/03/2021;83
76;OCC;9;1;15/03/2021;2278
76;OCC;9;2;15/03/2021;282
76;OCC;9;1;22/03/2021;2840
76;OCC;9;2;22/03/2021;543
76;OCC;9;1;29/03/2021;3494
76;OCC;9;2;29/03/2021;1135
76;OCC;9;1;05/04/2021;3496
76;OCC;9;2;05/04/2021;1635
76;OCC;9;1;12/04/2021;2019
76;OCC;9;2;12/04/2021;2375
76;OCC;9;1;19/04/2021;387
76;OCC;9;2;19/04/2021;3149
76;OCC;9;1;26/04/2021;68
76;OCC;9;2;26/04/2021;3142
44;GES;10;1;18/01/2021;2598
44;GES;10;2;18/01/2021;4
44;GES;10;1;25/01/2021;1883
44;GES;10;2;25/01/2021;82
44;GES;10;1;01/02/2021;1437
44;GES;10;2;01/02/2021;649
44;GES;10;1;08/02/2021;1809
44;GES;10;2;08/02/2021;601
44;GES;10;1;15/02/2021;563
44;GES;10;2;15/02/2021;2248
44;GES;10;1;22/02/2021;313
44;GES;10;2;22/02/2021;1860
44;GES;10;1;01/03/2021;2469
44;GES;10;2;01/03/2021;1386
44;GES;10;1;08/03/2021;3842
44;GES;10;2;08/03/2021;1565
44;GES;10;1;15/03/2021;5515
44;GES;10;2;15/03/2021;132
44;GES;10;1;22/03/2021;5656
44;GES;10;2;22/03/2021;330
44;GES;10;1;29/03/2021;3770
44;GES;10;2;29/03/2021;2806
44;GES;10;1;05/04/2021;3714
44;GES;10;2;05/04/2021;3713
44;GES;10;1;12/04/2021;2011
44;GES;10;2;12/04/2021;5356
44;GES;10;1;19/04/2021;122
44;GES;10;2;19/04/2021;5438
44;GES;10;1;26/04/2021;174
44;GES;10;2;26/04/2021;5357
76;OCC;11;1;18/01/2021;1554
76;OCC;11;2;18/01/2021;6
76;OCC;11;1;25/01/2021;1845
76;OCC;11;2;25/01/2021;80
76;OCC;11;1;01/02/2021;2102
76;OCC;11;2;01/02/2021;652
76;OCC;11;1;08/02/2021;1772
76;OCC;11;2;08/02/2021;1177
76;OCC;11;1;15/02/2021;1354
76;OCC;11;2;15/02/2021;1471
76;OCC;11;1;22/02/2021;1417
76;OCC;11;2;22/02/2021;1937
76;OCC;11;1;01/03/2021;2084
76;OCC;11;2;01/03/2021;1922
76;OCC;11;1;08/03/2021;2230
76;OCC;11;2;08/03/2021;1829
76;OCC;11;1;15/03/2021;3824
76;OCC;11;2;15/03/2021;1146
76;OCC;11;1;22/03/2021;4352
76;OCC;11;2;22/03/2021;1457
76;OCC;11;1;29/03/2021;4493
76;OCC;11;2;29/03/2021;1655
76;OCC;11;1;05/04/2021;2990
76;OCC;11;2;05/04/2021;1915
76;OCC;11;1;12/04/2021;1784
76;OCC;11;2;12/04/2021;3897
76;OCC;11;1;19/04/2021;935
76;OCC;11;2;19/04/2021;4770
76;OCC;11;1;26/04/2021;927
76;OCC;11;2;26/04/2021;4411
76;OCC;12;1;18/01/2021;2851
76;OCC;12;1;25/01/2021;3166
76;OCC;12;2;25/01/2021;35
76;OCC;12;1;01/02/2021;2285
76;OCC;12;2;01/02/2021;565
76;OCC;12;1;08/02/2021;1803
76;OCC;12;2;08/02/2021;1285
76;OCC;12;1;15/02/2021;1088
76;OCC;12;2;15/02/2021;2412
76;OCC;12;1;22/02/2021;745
76;OCC;12;2;22/02/2021;3134
76;OCC;12;1;01/03/2021;881
76;OCC;12;2;01/03/2021;1850
76;OCC;12;1;08/03/2021;2342
76;OCC;12;2;08/03/2021;1652
76;OCC;12;1;15/03/2021;4619
76;OCC;12;2;15/03/2021;912
76;OCC;12;1;22/03/2021;5034
76;OCC;12;2;22/03/2021;855
76;OCC;12;1;29/03/2021;5856
76;OCC;12;2;29/03/2021;607
76;OCC;12;1;05/04/2021;4585
76;OCC;12;2;05/04/2021;2048
76;OCC;12;1;12/04/2021;3875
76;OCC;12;2;12/04/2021;4231
76;OCC;12;1;19/04/2021;1046
76;OCC;12;2;19/04/2021;5279
76;OCC;12;1;26/04/2021;268
76;OCC;12;2;26/04/2021;5618
93;PAC;13;1;18/01/2021;9330
93;PAC;13;2;18/01/2021;73
93;PAC;13;1;25/01/2021;10851
93;PAC;13;2;25/01/2021;355
93;PAC;13;1;01/02/2021;8633
93;PAC;13;2;01/02/2021;1621
93;PAC;13;1;08/02/2021;7403
93;PAC;13;2;08/02/2021;4873
93;PAC;13;1;15/02/2021;3794
93;PAC;13;2;15/02/2021;8175
93;PAC;13;1;22/02/2021;4402
93;PAC;13;2;22/02/2021;10042
93;PAC;13;1;01/03/2021;15066
93;PAC;13;2;01/03/2021;7745
93;PAC;13;1;08/03/2021;19089
93;PAC;13;2;08/03/2021;7843
93;PAC;13;1;15/03/2021;24455
93;PAC;13;2;15/03/2021;5173
93;PAC;13;1;22/03/2021;29930
93;PAC;13;2;22/03/2021;6346
93;PAC;13;1;29/03/2021;34169
93;PAC;13;2;29/03/2021;11588
93;PAC;13;1;05/04/2021;28025
93;PAC;13;2;05/04/2021;16329
93;PAC;13;1;12/04/2021;12770
93;PAC;13;2;12/04/2021;22998
93;PAC;13;1;19/04/2021;6635
93;PAC;13;2;19/04/2021;29841
93;PAC;13;1;26/04/2021;3192
93;PAC;13;2;26/04/2021;30491
28;NOR;14;1;18/01/2021;4877
28;NOR;14;2;18/01/2021;8
28;NOR;14;1;25/01/2021;4420
28;NOR;14;2;25/01/2021;221
28;NOR;14;1;01/02/2021;3931
28;NOR;14;2;01/02/2021;947
28;NOR;14;1;08/02/2021;3730
28;NOR;14;2;08/02/2021;2327
28;NOR;14;1;15/02/2021;1488
28;NOR;14;2;15/02/2021;4396
28;NOR;14;1;22/02/2021;1333
28;NOR;14;2;22/02/2021;4397
28;NOR;14;1;01/03/2021;3755
28;NOR;14;2;01/03/2021;3683
28;NOR;14;1;08/03/2021;4238
28;NOR;14;2;08/03/2021;2993
28;NOR;14;1;15/03/2021;6466
28;NOR;14;2;15/03/2021;642
28;NOR;14;1;22/03/2021;6444
28;NOR;14;2;22/03/2021;1038
28;NOR;14;1;29/03/2021;7007
28;NOR;14;2;29/03/2021;3633
28;NOR;14;1;05/04/2021;7978
28;NOR;14;2;05/04/2021;3879
28;NOR;14;1;12/04/2021;6136
28;NOR;14;2;12/04/2021;6069
28;NOR;14;1;19/04/2021;3413
28;NOR;14;2;19/04/2021;6532
28;NOR;14;1;26/04/2021;2725
28;NOR;14;2;26/04/2021;7163
84;ARA;15;1;18/01/2021;2290
84;ARA;15;1;25/01/2021;1918
84;ARA;15;2;25/01/2021;43
84;ARA;15;1;01/02/2021;1031
84;ARA;15;2;01/02/2021;644
84;ARA;15;1;08/02/2021;989
84;ARA;15;2;08/02/2021;610
84;ARA;15;1;15/02/2021;145
84;ARA;15;2;15/02/2021;2177
84;ARA;15;1;22/02/2021;105
84;ARA;15;2;22/02/2021;1858
84;ARA;15;1;01/03/2021;542
84;ARA;15;2;01/03/2021;923
84;ARA;15;1;08/03/2021;285
84;ARA;15;2;08/03/2021;693
84;ARA;15;1;15/03/2021;1641
84;ARA;15;2;15/03/2021;90
84;ARA;15;1;22/03/2021;2564
84;ARA;15;2;22/03/2021;76
84;ARA;15;1;29/03/2021;3609
84;ARA;15;2;29/03/2021;70
84;ARA;15;1;05/04/2021;2487
84;ARA;15;2;05/04/2021;214
84;ARA;15;1;12/04/2021;2100
84;ARA;15;2;12/04/2021;1655
84;ARA;15;1;19/04/2021;403
84;ARA;15;2;19/04/2021;2607
84;ARA;15;1;26/04/2021;143
84;ARA;15;2;26/04/2021;3489
75;NAQ;16;1;18/01/2021;3367
75;NAQ;16;1;25/01/2021;2824
75;NAQ;16;2;25/01/2021;109
75;NAQ;16;1;01/02/2021;1960
75;NAQ;16;2;01/02/2021;659
75;NAQ;16;1;08/02/2021;2301
75;NAQ;16;2;08/02/2021;1043
75;NAQ;16;1;15/02/2021;907
75;NAQ;16;2;15/02/2021;2701
75;NAQ;16;1;22/02/2021;436
75;NAQ;16;2;22/02/2021;2975
75;NAQ;16;1;01/03/2021;1621
75;NAQ;16;2;01/03/2021;2439
75;NAQ;16;1;08/03/2021;2249
75;NAQ;16;2;08/03/2021;2038
75;NAQ;16;1;15/03/2021;3567
75;NAQ;16;2;15/03/2021;916
75;NAQ;16;1;22/03/2021;4481
75;NAQ;16;2;22/03/2021;258
75;NAQ;16;1;29/03/2021;5355
75;NAQ;16;2;29/03/2021;1011
75;NAQ;16;1;05/04/2021;4957
75;NAQ;16;2;05/04/2021;1848
75;NAQ;16;1;12/04/2021;3006
75;NAQ;16;2;12/04/2021;3251
75;NAQ;16;1;19/04/2021;1230
75;NAQ;16;2;19/04/2021;4108
75;NAQ;16;1;26/04/2021;269
75;NAQ;16;2;26/04/2021;5175
75;NAQ;17;1;18/01/2021;6396
75;NAQ;17;2;18/01/2021;3
75;NAQ;17;1;25/01/2021;8061
75;NAQ;17;2;25/01/2021;137
75;NAQ;17;1;01/02/2021;3964
75;NAQ;17;2;01/02/2021;1744
75;NAQ;17;1;08/02/2021;3528
75;NAQ;17;2;08/02/2021;2469
75;NAQ;17;1;15/02/2021;3677
75;NAQ;17;2;15/02/2021;6821
75;NAQ;17;1;22/02/2021;4062
75;NAQ;17;2;22/02/2021;6655
75;NAQ;17;1;01/03/2021;5994
75;NAQ;17;2;01/03/2021;4016
75;NAQ;17;1;08/03/2021;5941
75;NAQ;17;2;08/03/2021;3111
75;NAQ;17;1;15/03/2021;6656
75;NAQ;17;2;15/03/2021;3472
75;NAQ;17;1;22/03/2021;13052
75;NAQ;17;2;22/03/2021;3532
75;NAQ;17;1;29/03/2021;14129
75;NAQ;17;2;29/03/2021;4985
75;NAQ;17;1;05/04/2021;7169
75;NAQ;17;2;05/04/2021;5085
75;NAQ;17;1;12/04/2021;2945
75;NAQ;17;2;12/04/2021;7467
75;NAQ;17;1;19/04/2021;638
75;NAQ;17;2;19/04/2021;14053
75;NAQ;17;1;26/04/2021;146
75;NAQ;17;2;26/04/2021;13001
24;CVL;18;1;18/01/2021;1507
24;CVL;18;2;18/01/2021;2
24;CVL;18;1;25/01/2021;1512
24;CVL;18;2;25/01/2021;11
24;CVL;18;1;01/02/2021;1711
24;CVL;18;2;01/02/2021;15
24;CVL;18;1;08/02/2021;1724
24;CVL;18;2;08/02/2021;370
24;CVL;18;1;15/02/2021;2042
24;CVL;18;2;15/02/2021;1445
24;CVL;18;1;22/02/2021;1580
24;CVL;18;2;22/02/2021;1732
24;CVL;18;1;01/03/2021;1354
24;CVL;18;2;01/03/2021;1779
24;CVL;18;1;08/03/2021;1615
24;CVL;18;2;08/03/2021;1812
24;CVL;18;1;15/03/2021;2493
24;CVL;18;2;15/03/2021;2037
24;CVL;18;1;22/03/2021;3245
24;CVL;18;2;22/03/2021;1527
24;CVL;18;1;29/03/2021;3355
24;CVL;18;2;29/03/2021;1254
24;CVL;18;1;05/04/2021;4203
24;CVL;18;2;05/04/2021;1642
24;CVL;18;1;12/04/2021;304
24;CVL;18;2;12/04/2021;2739
24;CVL;18;1;19/04/2021;65
24;CVL;18;2;19/04/2021;3537
24;CVL;18;1;26/04/2021;60
24;CVL;18;2;26/04/2021;2922
75;NAQ;19;1;18/01/2021;1240
75;NAQ;19;1;25/01/2021;1237
75;NAQ;19;2;25/01/2021;3
75;NAQ;19;1;01/02/2021;1305
75;NAQ;19;2;01/02/2021;83
75;NAQ;19;1;08/02/2021;1522
75;NAQ;19;2;08/02/2021;362
75;NAQ;19;1;15/02/2021;996
75;NAQ;19;2;15/02/2021;1318
75;NAQ;19;1;22/02/2021;1266
75;NAQ;19;2;22/02/2021;1107
75;NAQ;19;1;01/03/2021;1861
75;NAQ;19;2;01/03/2021;1261
75;NAQ;19;1;08/03/2021;3455
75;NAQ;19;2;08/03/2021;1194
75;NAQ;19;1;15/03/2021;3305
75;NAQ;19;2;15/03/2021;890
75;NAQ;19;1;22/03/2021;3179
75;NAQ;19;2;22/03/2021;1168
75;NAQ;19;1;29/03/2021;2494
75;NAQ;19;2;29/03/2021;1744
75;NAQ;19;1;05/04/2021;1470
75;NAQ;19;2;05/04/2021;3195
75;NAQ;19;1;12/04/2021;909
75;NAQ;19;2;12/04/2021;3210
75;NAQ;19;1;19/04/2021;486
75;NAQ;19;2;19/04/2021;3363
75;NAQ;19;1;26/04/2021;281
75;NAQ;19;2;26/04/2021;1932
27;BFC;21;1;18/01/2021;4113
27;BFC;21;2;18/01/2021;2
27;BFC;21;1;25/01/2021;4449
27;BFC;21;2;25/01/2021;1037
27;BFC;21;1;01/02/2021;2383
27;BFC;21;2;01/02/2021;1269
27;BFC;21;1;08/02/2021;2240
27;BFC;21;2;08/02/2021;1689
27;BFC;21;1;15/02/2021;260
27;BFC;21;2;15/02/2021;4082
27;BFC;21;1;22/02/2021;366
27;BFC;21;2;22/02/2021;3783
27;BFC;21;1;01/03/2021;3523
27;BFC;21;2;01/03/2021;2385
27;BFC;21;1;08/03/2021;4198
27;BFC;21;2;08/03/2021;1780
27;BFC;21;1;15/03/2021;6594
27;BFC;21;2;15/03/2021;141
27;BFC;21;1;22/03/2021;8533
27;BFC;21;2;22/03/2021;169
27;BFC;21;1;29/03/2021;7452
27;BFC;21;2;29/03/2021;2971
27;BFC;21;1;05/04/2021;4100
27;BFC;21;2;05/04/2021;4372
27;BFC;21;1;12/04/2021;2636
27;BFC;21;2;12/04/2021;7065
27;BFC;21;1;19/04/2021;1319
27;BFC;21;2;19/04/2021;9079
27;BFC;21;1;26/04/2021;1334
27;BFC;21;2;26/04/2021;6953
53;BRE;22;1;18/01/2021;1572
53;BRE;22;1;25/01/2021;3165
53;BRE;22;2;25/01/2021;18
53;BRE;22;1;01/02/2021;2948
53;BRE;22;2;01/02/2021;473
53;BRE;22;1;08/02/2021;2487
53;BRE;22;2;08/02/2021;381
53;BRE;22;1;15/02/2021;3759
53;BRE;22;2;15/02/2021;1994
